dteday;season;yr;weekday;hr;rider_type;riders;price;COGS;revenue;profit
2022-06-02 00:00:00.0000000;2;1;6;9;registered;243;4.99;1.56;1212.5700;1211.0100
2022-06-03 00:00:00.0000000;2;1;0;0;casual;27;4.99;1.56;134.7300;133.1700
2022-06-03 00:00:00.0000000;2;1;0;0;registered;142;4.99;1.56;708.5800;707.0200
2022-06-03 00:00:00.0000000;2;1;0;1;casual;21;4.99;1.56;104.7900;103.2300
2022-06-03 00:00:00.0000000;2;1;0;1;registered;100;4.99;1.56;499.0000;497.4400
2022-06-03 00:00:00.0000000;2;1;0;10;casual;127;4.99;1.56;633.7300;632.1700
2022-06-03 00:00:00.0000000;2;1;0;10;registered;277;4.99;1.56;1382.2300;1380.6700
2022-06-03 00:00:00.0000000;2;1;0;11;casual;199;4.99;1.56;993.0100;991.4500
2022-06-03 00:00:00.0000000;2;1;0;11;registered;312;4.99;1.56;1556.8800;1555.3200
2022-06-03 00:00:00.0000000;2;1;0;12;casual;276;4.99;1.56;1377.2400;1375.6800
2022-06-03 00:00:00.0000000;2;1;0;12;registered;408;4.99;1.56;2035.9200;2034.3600
2022-06-03 00:00:00.0000000;2;1;0;13;casual;265;4.99;1.56;1322.3500;1320.7900
2022-06-03 00:00:00.0000000;2;1;0;13;registered;421;4.99;1.56;2100.7900;2099.2300
2022-06-03 00:00:00.0000000;2;1;0;14;casual;267;4.99;1.56;1332.3300;1330.7700
2022-06-03 00:00:00.0000000;2;1;0;14;registered;411;4.99;1.56;2050.8900;2049.3300
2022-06-03 00:00:00.0000000;2;1;0;15;casual;236;4.99;1.56;1177.6400;1176.0800
2022-06-03 00:00:00.0000000;2;1;0;15;registered;408;4.99;1.56;2035.9200;2034.3600
2022-06-03 00:00:00.0000000;2;1;0;16;casual;226;4.99;1.56;1127.7400;1126.1800
2022-06-03 00:00:00.0000000;2;1;0;16;registered;436;4.99;1.56;2175.6400;2174.0800
2022-06-03 00:00:00.0000000;2;1;0;17;casual;192;4.99;1.56;958.0800;956.5200
2022-06-03 00:00:00.0000000;2;1;0;17;registered;386;4.99;1.56;1926.1400;1924.5800
2022-06-03 00:00:00.0000000;2;1;0;18;casual;153;4.99;1.56;763.4700;761.9100
2022-06-03 00:00:00.0000000;2;1;0;18;registered;343;4.99;1.56;1711.5700;1710.0100
2022-06-03 00:00:00.0000000;2;1;0;19;casual;116;4.99;1.56;578.8400;577.2800
2022-06-03 00:00:00.0000000;2;1;0;19;registered;337;4.99;1.56;1681.6300;1680.0700
2022-06-03 00:00:00.0000000;2;1;0;2;casual;22;4.99;1.56;109.7800;108.2200
2022-06-03 00:00:00.0000000;2;1;0;2;registered;67;4.99;1.56;334.3300;332.7700
2022-06-03 00:00:00.0000000;2;1;0;20;casual;84;4.99;1.56;419.1600;417.6000
2022-06-03 00:00:00.0000000;2;1;0;20;registered;230;4.99;1.56;1147.7000;1146.1400
2022-06-03 00:00:00.0000000;2;1;0;21;casual;66;4.99;1.56;329.3400;327.7800
2022-06-03 00:00:00.0000000;2;1;0;21;registered;180;4.99;1.56;898.2000;896.6400
2022-06-03 00:00:00.0000000;2;1;0;22;casual;61;4.99;1.56;304.3900;302.8300
2022-06-03 00:00:00.0000000;2;1;0;22;registered;165;4.99;1.56;823.3500;821.7900
2022-06-03 00:00:00.0000000;2;1;0;23;casual;26;4.99;1.56;129.7400;128.1800
2022-06-03 00:00:00.0000000;2;1;0;23;registered;82;4.99;1.56;409.1800;407.6200
2022-06-03 00:00:00.0000000;2;1;0;3;casual;16;4.99;1.56;79.8400;78.2800
2022-06-03 00:00:00.0000000;2;1;0;3;registered;34;4.99;1.56;169.6600;168.1000
2022-06-03 00:00:00.0000000;2;1;0;4;casual;1;4.99;1.56;4.9900;3.4300
2022-06-03 00:00:00.0000000;2;1;0;4;registered;12;4.99;1.56;59.8800;58.3200
2022-06-03 00:00:00.0000000;2;1;0;5;casual;1;4.99;1.56;4.9900;3.4300
2022-06-03 00:00:00.0000000;2;1;0;5;registered;11;4.99;1.56;54.8900;53.3300
2022-06-03 00:00:00.0000000;2;1;0;6;casual;6;4.99;1.56;29.9400;28.3800
2022-06-03 00:00:00.0000000;2;1;0;6;registered;16;4.99;1.56;79.8400;78.2800
2022-06-03 00:00:00.0000000;2;1;0;7;casual;6;4.99;1.56;29.9400;28.3800
2022-06-03 00:00:00.0000000;2;1;0;7;registered;29;4.99;1.56;144.7100;143.1500
2022-06-03 00:00:00.0000000;2;1;0;8;casual;30;4.99;1.56;149.7000;148.1400
2022-06-03 00:00:00.0000000;2;1;0;8;registered;110;4.99;1.56;548.9000;547.3400
2022-06-03 00:00:00.0000000;2;1;0;9;casual;70;4.99;1.56;349.3000;347.7400
2022-06-03 00:00:00.0000000;2;1;0;9;registered;230;4.99;1.56;1147.7000;1146.1400
2022-06-04 00:00:00.0000000;2;1;1;0;casual;11;4.99;1.56;54.8900;53.3300
2022-06-04 00:00:00.0000000;2;1;1;0;registered;38;4.99;1.56;189.6200;188.0600
2022-06-04 00:00:00.0000000;2;1;1;1;casual;4;4.99;1.56;19.9600;18.4000
2022-06-04 00:00:00.0000000;2;1;1;1;registered;10;4.99;1.56;49.9000;48.3400
2022-06-04 00:00:00.0000000;2;1;1;10;casual;67;4.99;1.56;334.3300;332.7700
2022-06-04 00:00:00.0000000;2;1;1;10;registered;120;4.99;1.56;598.8000;597.2400
2022-06-04 00:00:00.0000000;2;1;1;11;casual;71;4.99;1.56;354.2900;352.7300
2022-06-04 00:00:00.0000000;2;1;1;11;registered;168;4.99;1.56;838.3200;836.7600
2022-06-04 00:00:00.0000000;2;1;1;12;casual;62;4.99;1.56;309.3800;307.8200
2022-06-04 00:00:00.0000000;2;1;1;12;registered;220;4.99;1.56;1097.8000;1096.2400
2022-06-04 00:00:00.0000000;2;1;1;13;casual;85;4.99;1.56;424.1500;422.5900
2022-06-04 00:00:00.0000000;2;1;1;13;registered;189;4.99;1.56;943.1100;941.5500
2022-06-04 00:00:00.0000000;2;1;1;14;casual;84;4.99;1.56;419.1600;417.6000
2022-06-04 00:00:00.0000000;2;1;1;14;registered;186;4.99;1.56;928.1400;926.5800
2022-06-04 00:00:00.0000000;2;1;1;15;casual;77;4.99;1.56;384.2300;382.6700
2022-06-04 00:00:00.0000000;2;1;1;15;registered;215;4.99;1.56;1072.8500;1071.2900
2022-06-04 00:00:00.0000000;2;1;1;16;casual;73;4.99;1.56;364.2700;362.7100
2022-06-04 00:00:00.0000000;2;1;1;16;registered;375;4.99;1.56;1871.2500;1869.6900
2022-06-04 00:00:00.0000000;2;1;1;17;casual;101;4.99;1.56;503.9900;502.4300
2022-06-04 00:00:00.0000000;2;1;1;17;registered;733;4.99;1.56;3657.6700;3656.1100
2022-06-04 00:00:00.0000000;2;1;1;18;casual;103;4.99;1.56;513.9700;512.4100
2022-06-04 00:00:00.0000000;2;1;1;18;registered;719;4.99;1.56;3587.8100;3586.2500
2022-06-04 00:00:00.0000000;2;1;1;19;casual;91;4.99;1.56;454.0900;452.5300
2022-06-04 00:00:00.0000000;2;1;1;19;registered;554;4.99;1.56;2764.4600;2762.9000
2022-06-04 00:00:00.0000000;2;1;1;2;casual;1;4.99;1.56;4.9900;3.4300
2022-06-04 00:00:00.0000000;2;1;1;2;registered;10;4.99;1.56;49.9000;48.3400
2022-06-04 00:00:00.0000000;2;1;1;20;casual;71;4.99;1.56;354.2900;352.7300
2022-06-04 00:00:00.0000000;2;1;1;20;registered;390;4.99;1.56;1946.1000;1944.5400
2022-06-04 00:00:00.0000000;2;1;1;21;casual;40;4.99;1.56;199.6000;198.0400
2022-06-04 00:00:00.0000000;2;1;1;21;registered;225;4.99;1.56;1122.7500;1121.1900
2022-06-04 00:00:00.0000000;2;1;1;22;casual;41;4.99;1.56;204.5900;203.0300
2022-06-04 00:00:00.0000000;2;1;1;22;registered;127;4.99;1.56;633.7300;632.1700
2022-06-04 00:00:00.0000000;2;1;1;23;casual;8;4.99;1.56;39.9200;38.3600
2022-06-04 00:00:00.0000000;2;1;1;23;registered;78;4.99;1.56;389.2200;387.6600
2022-06-04 00:00:00.0000000;2;1;1;3;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-04 00:00:00.0000000;2;1;1;3;registered;5;4.99;1.56;24.9500;23.3900
2022-06-04 00:00:00.0000000;2;1;1;4;casual;2;4.99;1.56;9.9800;8.4200
2022-06-04 00:00:00.0000000;2;1;1;4;registered;6;4.99;1.56;29.9400;28.3800
2022-06-04 00:00:00.0000000;2;1;1;5;casual;2;4.99;1.56;9.9800;8.4200
2022-06-04 00:00:00.0000000;2;1;1;5;registered;33;4.99;1.56;164.6700;163.1100
2022-06-04 00:00:00.0000000;2;1;1;6;casual;4;4.99;1.56;19.9600;18.4000
2022-06-04 00:00:00.0000000;2;1;1;6;registered;135;4.99;1.56;673.6500;672.0900
2022-06-04 00:00:00.0000000;2;1;1;7;casual;13;4.99;1.56;64.8700;63.3100
2022-06-04 00:00:00.0000000;2;1;1;7;registered;504;4.99;1.56;2514.9600;2513.4000
2022-06-04 00:00:00.0000000;2;1;1;8;casual;22;4.99;1.56;109.7800;108.2200
2022-06-04 00:00:00.0000000;2;1;1;8;registered;643;4.99;1.56;3208.5700;3207.0100
2022-06-04 00:00:00.0000000;2;1;1;9;casual;38;4.99;1.56;189.6200;188.0600
2022-06-04 00:00:00.0000000;2;1;1;9;registered;244;4.99;1.56;1217.5600;1216.0000
2022-06-05 00:00:00.0000000;2;1;2;0;casual;6;4.99;1.56;29.9400;28.3800
2022-06-05 00:00:00.0000000;2;1;2;0;registered;28;4.99;1.56;139.7200;138.1600
2022-06-05 00:00:00.0000000;2;1;2;1;casual;2;4.99;1.56;9.9800;8.4200
2022-06-05 00:00:00.0000000;2;1;2;1;registered;18;4.99;1.56;89.8200;88.2600
2022-06-05 00:00:00.0000000;2;1;2;10;casual;58;4.99;1.56;289.4200;287.8600
2022-06-05 00:00:00.0000000;2;1;2;10;registered;118;4.99;1.56;588.8200;587.2600
2022-06-05 00:00:00.0000000;2;1;2;11;casual;65;4.99;1.56;324.3500;322.7900
2022-06-05 00:00:00.0000000;2;1;2;11;registered;162;4.99;1.56;808.3800;806.8200
2022-06-05 00:00:00.0000000;2;1;2;12;casual;45;4.99;1.56;224.5500;222.9900
2022-06-05 00:00:00.0000000;2;1;2;12;registered;202;4.99;1.56;1007.9800;1006.4200
2022-06-05 00:00:00.0000000;2;1;2;13;casual;66;4.99;1.56;329.3400;327.7800
2022-06-05 00:00:00.0000000;2;1;2;13;registered;201;4.99;1.56;1002.9900;1001.4300
2022-06-05 00:00:00.0000000;2;1;2;14;casual;82;4.99;1.56;409.1800;407.6200
2022-06-05 00:00:00.0000000;2;1;2;14;registered;194;4.99;1.56;968.0600;966.5000
2022-06-05 00:00:00.0000000;2;1;2;15;casual;54;4.99;1.56;269.4600;267.9000
2022-06-05 00:00:00.0000000;2;1;2;15;registered;218;4.99;1.56;1087.8200;1086.2600
2022-06-05 00:00:00.0000000;2;1;2;16;casual;91;4.99;1.56;454.0900;452.5300
2022-06-05 00:00:00.0000000;2;1;2;16;registered;382;4.99;1.56;1906.1800;1904.6200
2022-06-05 00:00:00.0000000;2;1;2;17;casual;86;4.99;1.56;429.1400;427.5800
2022-06-05 00:00:00.0000000;2;1;2;17;registered;764;4.99;1.56;3812.3600;3810.8000
2022-06-05 00:00:00.0000000;2;1;2;18;casual;111;4.99;1.56;553.8900;552.3300
2022-06-05 00:00:00.0000000;2;1;2;18;registered;679;4.99;1.56;3388.2100;3386.6500
2022-06-05 00:00:00.0000000;2;1;2;19;casual;68;4.99;1.56;339.3200;337.7600
2022-06-05 00:00:00.0000000;2;1;2;19;registered;445;4.99;1.56;2220.5500;2218.9900
2022-06-05 00:00:00.0000000;2;1;2;2;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-05 00:00:00.0000000;2;1;2;2;registered;8;4.99;1.56;39.9200;38.3600
2022-06-05 00:00:00.0000000;2;1;2;20;casual;44;4.99;1.56;219.5600;218.0000
2022-06-05 00:00:00.0000000;2;1;2;20;registered;371;4.99;1.56;1851.2900;1849.7300
2022-06-05 00:00:00.0000000;2;1;2;21;casual;30;4.99;1.56;149.7000;148.1400
2022-06-05 00:00:00.0000000;2;1;2;21;registered;253;4.99;1.56;1262.4700;1260.9100
2022-06-05 00:00:00.0000000;2;1;2;22;casual;22;4.99;1.56;109.7800;108.2200
2022-06-05 00:00:00.0000000;2;1;2;22;registered;171;4.99;1.56;853.2900;851.7300
2022-06-05 00:00:00.0000000;2;1;2;23;casual;20;4.99;1.56;99.8000;98.2400
2022-06-05 00:00:00.0000000;2;1;2;23;registered;93;4.99;1.56;464.0700;462.5100
2022-06-05 00:00:00.0000000;2;1;2;3;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-05 00:00:00.0000000;2;1;2;3;registered;5;4.99;1.56;24.9500;23.3900
2022-06-05 00:00:00.0000000;2;1;2;4;casual;1;4.99;1.56;4.9900;3.4300
2022-06-05 00:00:00.0000000;2;1;2;4;registered;4;4.99;1.56;19.9600;18.4000
2022-06-05 00:00:00.0000000;2;1;2;5;casual;1;4.99;1.56;4.9900;3.4300
2022-06-05 00:00:00.0000000;2;1;2;5;registered;35;4.99;1.56;174.6500;173.0900
2022-06-05 00:00:00.0000000;2;1;2;6;casual;7;4.99;1.56;34.9300;33.3700
2022-06-05 00:00:00.0000000;2;1;2;6;registered;177;4.99;1.56;883.2300;881.6700
2022-06-05 00:00:00.0000000;2;1;2;7;casual;29;4.99;1.56;144.7100;143.1500
2022-06-05 00:00:00.0000000;2;1;2;7;registered;540;4.99;1.56;2694.6000;2693.0400
2022-06-05 00:00:00.0000000;2;1;2;8;casual;30;4.99;1.56;149.7000;148.1400
2022-06-05 00:00:00.0000000;2;1;2;8;registered;680;4.99;1.56;3393.2000;3391.6400
2022-06-05 00:00:00.0000000;2;1;2;9;casual;50;4.99;1.56;249.5000;247.9400
2022-06-05 00:00:00.0000000;2;1;2;9;registered;285;4.99;1.56;1422.1500;1420.5900
2022-06-06 00:00:00.0000000;2;1;3;0;casual;3;4.99;1.56;14.9700;13.4100
2022-06-06 00:00:00.0000000;2;1;3;0;registered;46;4.99;1.56;229.5400;227.9800
2022-06-06 00:00:00.0000000;2;1;3;1;casual;6;4.99;1.56;29.9400;28.3800
2022-06-06 00:00:00.0000000;2;1;3;1;registered;21;4.99;1.56;104.7900;103.2300
2022-06-06 00:00:00.0000000;2;1;3;10;casual;55;4.99;1.56;274.4500;272.8900
2022-06-06 00:00:00.0000000;2;1;3;10;registered;148;4.99;1.56;738.5200;736.9600
2022-06-06 00:00:00.0000000;2;1;3;11;casual;65;4.99;1.56;324.3500;322.7900
2022-06-06 00:00:00.0000000;2;1;3;11;registered;161;4.99;1.56;803.3900;801.8300
2022-06-06 00:00:00.0000000;2;1;3;12;casual;80;4.99;1.56;399.2000;397.6400
2022-06-06 00:00:00.0000000;2;1;3;12;registered;235;4.99;1.56;1172.6500;1171.0900
2022-06-06 00:00:00.0000000;2;1;3;13;casual;73;4.99;1.56;364.2700;362.7100
2022-06-06 00:00:00.0000000;2;1;3;13;registered;230;4.99;1.56;1147.7000;1146.1400
2022-06-06 00:00:00.0000000;2;1;3;14;casual;111;4.99;1.56;553.8900;552.3300
2022-06-06 00:00:00.0000000;2;1;3;14;registered;191;4.99;1.56;953.0900;951.5300
2022-06-06 00:00:00.0000000;2;1;3;15;casual;75;4.99;1.56;374.2500;372.6900
2022-06-06 00:00:00.0000000;2;1;3;15;registered;225;4.99;1.56;1122.7500;1121.1900
2022-06-06 00:00:00.0000000;2;1;3;16;casual;107;4.99;1.56;533.9300;532.3700
2022-06-06 00:00:00.0000000;2;1;3;16;registered;345;4.99;1.56;1721.5500;1719.9900
2022-06-06 00:00:00.0000000;2;1;3;17;casual;72;4.99;1.56;359.2800;357.7200
2022-06-06 00:00:00.0000000;2;1;3;17;registered;652;4.99;1.56;3253.4800;3251.9200
2022-06-06 00:00:00.0000000;2;1;3;18;casual;94;4.99;1.56;469.0600;467.5000
2022-06-06 00:00:00.0000000;2;1;3;18;registered;688;4.99;1.56;3433.1200;3431.5600
2022-06-06 00:00:00.0000000;2;1;3;19;casual;52;4.99;1.56;259.4800;257.9200
2022-06-06 00:00:00.0000000;2;1;3;19;registered;486;4.99;1.56;2425.1400;2423.5800
2022-06-06 00:00:00.0000000;2;1;3;2;casual;4;4.99;1.56;19.9600;18.4000
2022-06-06 00:00:00.0000000;2;1;3;2;registered;7;4.99;1.56;34.9300;33.3700
2022-06-06 00:00:00.0000000;2;1;3;20;casual;59;4.99;1.56;294.4100;292.8500
2022-06-06 00:00:00.0000000;2;1;3;20;registered;349;4.99;1.56;1741.5100;1739.9500
2022-06-06 00:00:00.0000000;2;1;3;21;casual;38;4.99;1.56;189.6200;188.0600
2022-06-06 00:00:00.0000000;2;1;3;21;registered;260;4.99;1.56;1297.4000;1295.8400
2022-06-06 00:00:00.0000000;2;1;3;22;casual;27;4.99;1.56;134.7300;133.1700
2022-06-06 00:00:00.0000000;2;1;3;22;registered;221;4.99;1.56;1102.7900;1101.2300
2022-06-06 00:00:00.0000000;2;1;3;23;casual;13;4.99;1.56;64.8700;63.3100
2022-06-06 00:00:00.0000000;2;1;3;23;registered;110;4.99;1.56;548.9000;547.3400
2022-06-06 00:00:00.0000000;2;1;3;3;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-06 00:00:00.0000000;2;1;3;3;registered;8;4.99;1.56;39.9200;38.3600
2022-06-06 00:00:00.0000000;2;1;3;4;casual;3;4.99;1.56;14.9700;13.4100
2022-06-06 00:00:00.0000000;2;1;3;4;registered;7;4.99;1.56;34.9300;33.3700
2022-06-06 00:00:00.0000000;2;1;3;5;casual;1;4.99;1.56;4.9900;3.4300
2022-06-06 00:00:00.0000000;2;1;3;5;registered;37;4.99;1.56;184.6300;183.0700
2022-06-06 00:00:00.0000000;2;1;3;6;casual;7;4.99;1.56;34.9300;33.3700
2022-06-06 00:00:00.0000000;2;1;3;6;registered;165;4.99;1.56;823.3500;821.7900
2022-06-06 00:00:00.0000000;2;1;3;7;casual;16;4.99;1.56;79.8400;78.2800
2022-06-06 00:00:00.0000000;2;1;3;7;registered;531;4.99;1.56;2649.6900;2648.1300
2022-06-06 00:00:00.0000000;2;1;3;8;casual;31;4.99;1.56;154.6900;153.1300
2022-06-06 00:00:00.0000000;2;1;3;8;registered;637;4.99;1.56;3178.6300;3177.0700
2022-06-06 00:00:00.0000000;2;1;3;9;casual;35;4.99;1.56;174.6500;173.0900
2022-06-06 00:00:00.0000000;2;1;3;9;registered;268;4.99;1.56;1337.3200;1335.7600
2022-06-07 00:00:00.0000000;2;1;4;0;casual;9;4.99;1.56;44.9100;43.3500
2022-06-07 00:00:00.0000000;2;1;4;0;registered;50;4.99;1.56;249.5000;247.9400
2022-06-07 00:00:00.0000000;2;1;4;1;casual;5;4.99;1.56;24.9500;23.3900
2022-06-07 00:00:00.0000000;2;1;4;1;registered;17;4.99;1.56;84.8300;83.2700
2022-06-07 00:00:00.0000000;2;1;4;10;casual;56;4.99;1.56;279.4400;277.8800
2022-06-07 00:00:00.0000000;2;1;4;10;registered;154;4.99;1.56;768.4600;766.9000
2022-06-07 00:00:00.0000000;2;1;4;11;casual;67;4.99;1.56;334.3300;332.7700
2022-06-07 00:00:00.0000000;2;1;4;11;registered;170;4.99;1.56;848.3000;846.7400
2022-06-07 00:00:00.0000000;2;1;4;12;casual;62;4.99;1.56;309.3800;307.8200
2022-06-07 00:00:00.0000000;2;1;4;12;registered;274;4.99;1.56;1367.2600;1365.7000
2022-06-07 00:00:00.0000000;2;1;4;13;casual;65;4.99;1.56;324.3500;322.7900
2022-06-07 00:00:00.0000000;2;1;4;13;registered;250;4.99;1.56;1247.5000;1245.9400
2022-06-07 00:00:00.0000000;2;1;4;14;casual;67;4.99;1.56;334.3300;332.7700
2022-06-07 00:00:00.0000000;2;1;4;14;registered;198;4.99;1.56;988.0200;986.4600
2022-06-07 00:00:00.0000000;2;1;4;15;casual;99;4.99;1.56;494.0100;492.4500
2022-06-07 00:00:00.0000000;2;1;4;15;registered;234;4.99;1.56;1167.6600;1166.1000
2022-06-07 00:00:00.0000000;2;1;4;16;casual;77;4.99;1.56;384.2300;382.6700
2022-06-07 00:00:00.0000000;2;1;4;16;registered;389;4.99;1.56;1941.1100;1939.5500
2022-06-07 00:00:00.0000000;2;1;4;17;casual;91;4.99;1.56;454.0900;452.5300
2022-06-07 00:00:00.0000000;2;1;4;17;registered;778;4.99;1.56;3882.2200;3880.6600
2022-06-07 00:00:00.0000000;2;1;4;18;casual;110;4.99;1.56;548.9000;547.3400
2022-06-07 00:00:00.0000000;2;1;4;18;registered;703;4.99;1.56;3507.9700;3506.4100
2022-06-07 00:00:00.0000000;2;1;4;19;casual;65;4.99;1.56;324.3500;322.7900
2022-06-07 00:00:00.0000000;2;1;4;19;registered;537;4.99;1.56;2679.6300;2678.0700
2022-06-07 00:00:00.0000000;2;1;4;2;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-07 00:00:00.0000000;2;1;4;2;registered;12;4.99;1.56;59.8800;58.3200
2022-06-07 00:00:00.0000000;2;1;4;20;casual;76;4.99;1.56;379.2400;377.6800
2022-06-07 00:00:00.0000000;2;1;4;20;registered;402;4.99;1.56;2005.9800;2004.4200
2022-06-07 00:00:00.0000000;2;1;4;21;casual;30;4.99;1.56;149.7000;148.1400
2022-06-07 00:00:00.0000000;2;1;4;21;registered;283;4.99;1.56;1412.1700;1410.6100
2022-06-07 00:00:00.0000000;2;1;4;22;casual;35;4.99;1.56;174.6500;173.0900
2022-06-07 00:00:00.0000000;2;1;4;22;registered;193;4.99;1.56;963.0700;961.5100
2022-06-07 00:00:00.0000000;2;1;4;23;casual;42;4.99;1.56;209.5800;208.0200
2022-06-07 00:00:00.0000000;2;1;4;23;registered;135;4.99;1.56;673.6500;672.0900
2022-06-07 00:00:00.0000000;2;1;4;3;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-07 00:00:00.0000000;2;1;4;3;registered;5;4.99;1.56;24.9500;23.3900
2022-06-07 00:00:00.0000000;2;1;4;4;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-07 00:00:00.0000000;2;1;4;4;registered;6;4.99;1.56;29.9400;28.3800
2022-06-07 00:00:00.0000000;2;1;4;5;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-07 00:00:00.0000000;2;1;4;5;registered;34;4.99;1.56;169.6600;168.1000
2022-06-07 00:00:00.0000000;2;1;4;6;casual;5;4.99;1.56;24.9500;23.3900
2022-06-07 00:00:00.0000000;2;1;4;6;registered;165;4.99;1.56;823.3500;821.7900
2022-06-07 00:00:00.0000000;2;1;4;7;casual;20;4.99;1.56;99.8000;98.2400
2022-06-07 00:00:00.0000000;2;1;4;7;registered;506;4.99;1.56;2524.9400;2523.3800
2022-06-07 00:00:00.0000000;2;1;4;8;casual;20;4.99;1.56;99.8000;98.2400
2022-06-07 00:00:00.0000000;2;1;4;8;registered;661;4.99;1.56;3298.3900;3296.8300
2022-06-07 00:00:00.0000000;2;1;4;9;casual;37;4.99;1.56;184.6300;183.0700
2022-06-07 00:00:00.0000000;2;1;4;9;registered;300;4.99;1.56;1497.0000;1495.4400
2022-06-08 00:00:00.0000000;2;1;5;0;casual;18;4.99;1.56;89.8200;88.2600
2022-06-08 00:00:00.0000000;2;1;5;0;registered;59;4.99;1.56;294.4100;292.8500
2022-06-08 00:00:00.0000000;2;1;5;1;casual;4;4.99;1.56;19.9600;18.4000
2022-06-08 00:00:00.0000000;2;1;5;1;registered;25;4.99;1.56;124.7500;123.1900
2022-06-08 00:00:00.0000000;2;1;5;10;casual;62;4.99;1.56;309.3800;307.8200
2022-06-08 00:00:00.0000000;2;1;5;10;registered;187;4.99;1.56;933.1300;931.5700
2022-06-08 00:00:00.0000000;2;1;5;11;casual;65;4.99;1.56;324.3500;322.7900
2022-06-08 00:00:00.0000000;2;1;5;11;registered;199;4.99;1.56;993.0100;991.4500
2022-06-08 00:00:00.0000000;2;1;5;12;casual;89;4.99;1.56;444.1100;442.5500
2022-06-08 00:00:00.0000000;2;1;5;12;registered;280;4.99;1.56;1397.2000;1395.6400
2022-06-08 00:00:00.0000000;2;1;5;13;casual;129;4.99;1.56;643.7100;642.1500
2022-06-08 00:00:00.0000000;2;1;5;13;registered;287;4.99;1.56;1432.1300;1430.5700
2022-06-08 00:00:00.0000000;2;1;5;14;casual;128;4.99;1.56;638.7200;637.1600
2022-06-08 00:00:00.0000000;2;1;5;14;registered;245;4.99;1.56;1222.5500;1220.9900
2022-06-08 00:00:00.0000000;2;1;5;15;casual;98;4.99;1.56;489.0200;487.4600
2022-06-08 00:00:00.0000000;2;1;5;15;registered;299;4.99;1.56;1492.0100;1490.4500
2022-06-08 00:00:00.0000000;2;1;5;16;casual;111;4.99;1.56;553.8900;552.3300
2022-06-08 00:00:00.0000000;2;1;5;16;registered;412;4.99;1.56;2055.8800;2054.3200
2022-06-08 00:00:00.0000000;2;1;5;17;casual;114;4.99;1.56;568.8600;567.3000
2022-06-08 00:00:00.0000000;2;1;5;17;registered;679;4.99;1.56;3388.2100;3386.6500
2022-06-08 00:00:00.0000000;2;1;5;18;casual;147;4.99;1.56;733.5300;731.9700
2022-06-08 00:00:00.0000000;2;1;5;18;registered;576;4.99;1.56;2874.2400;2872.6800
2022-06-08 00:00:00.0000000;2;1;5;19;casual;95;4.99;1.56;474.0500;472.4900
2022-06-08 00:00:00.0000000;2;1;5;19;registered;460;4.99;1.56;2295.4000;2293.8400
2022-06-08 00:00:00.0000000;2;1;5;2;casual;2;4.99;1.56;9.9800;8.4200
2022-06-08 00:00:00.0000000;2;1;5;2;registered;17;4.99;1.56;84.8300;83.2700
2022-06-08 00:00:00.0000000;2;1;5;20;casual;117;4.99;1.56;583.8300;582.2700
2022-06-08 00:00:00.0000000;2;1;5;20;registered;291;4.99;1.56;1452.0900;1450.5300
2022-06-08 00:00:00.0000000;2;1;5;21;casual;83;4.99;1.56;414.1700;412.6100
2022-06-08 00:00:00.0000000;2;1;5;21;registered;256;4.99;1.56;1277.4400;1275.8800
2022-06-08 00:00:00.0000000;2;1;5;22;casual;61;4.99;1.56;304.3900;302.8300
2022-06-08 00:00:00.0000000;2;1;5;22;registered;230;4.99;1.56;1147.7000;1146.1400
2022-06-08 00:00:00.0000000;2;1;5;23;casual;52;4.99;1.56;259.4800;257.9200
2022-06-08 00:00:00.0000000;2;1;5;23;registered;163;4.99;1.56;813.3700;811.8100
2022-06-08 00:00:00.0000000;2;1;5;3;casual;0;4.99;1.56;0.0000;-1.5600
2022-06-08 00:00:00.0000000;2;1;5;3;registered;8;4.99;1.56;39.9200;38.3600
2022-06-08 00:00:00.0000000;2;1;5;4;casual;1;4.99;1.56;4.9900;3.4300
2022-06-08 00:00:00.0000000;2;1;5;4;registered;9;4.99;1.56;44.9100;43.3500
2022-06-08 00:00:00.0000000;2;1;5;5;casual;1;4.99;1.56;4.9900;3.4300
2022-06-08 00:00:00.0000000;2;1;5;5;registered;28;4.99;1.56;139.7200;138.1600
2022-06-08 00:00:00.0000000;2;1;5;6;casual;8;4.99;1.56;39.9200;38.3600
2022-06-08 00:00:00.0000000;2;1;5;6;registered;131;4.99;1.56;653.6900;652.1300
2022-06-08 00:00:00.0000000;2;1;5;7;casual;19;4.99;1.56;94.8100;93.2500
2022-06-08 00:00:00.0000000;2;1;5;7;registered;409;4.99;1.56;2040.9100;2039.3500
2022-06-08 00:00:00.0000000;2;1;5;8;casual;37;4.99;1.56;184.6300;183.0700
2022-06-08 00:00:00.0000000;2;1;5;8;registered;663;4.99;1.56;3308.3700;3306.8100
